date,time,open,high,low,close,volume,amount
2021-02-26,1614268800000,1.022682309783474,1.0267361126410488,1.0196495853920935,1.0263309465013313,714273.387729494,731777.820034595
2021-03-01,1614528000000,1.0222428514920827,1.0224963043653075,1.0151418726475265,1.019547491749129,483204.6596768697,493301.3039686943
2021-03-02,1614614400000,1.0119117604302836,1.0190757376105852,1.0115174683332488,1.0141658962933646,760876.256552321,770797.191466094
2021-03-03,1614700800000,1.0143246824082364,1.0173663994194757,1.008019916990348,1.0108601763497354,301503.81352224527,305300.47900151904
2021-03-04,1614787200000,1.0008976807710375,1.0114776756251262,0.9969610990668212,1.0067254965996277,277095.75463953125,278151.929682669
2021-03-05,1614873600000,1.00540751970429,1.0080308171674257,1.0019344281026212,1.0040157236711496,576442.064925478,579158.0418602949
2021-03-08,1615132800000,0.9975286843992466,1.01029507552783,0.9930241363777915,1.0067694443246769,792530.6713082774,794233.8707297476
2021-03-09,1615219200000,0.9976500094451721,1.0017478085294778,0.9900201276525458,0.991812367006709,548358.3832387943,545469.1861327816
2021-03-10,1615305600000,0.9957748458084703,1.0064282943369354,0.9951703553583298,1.0049165406346876,545329.3688996085,545517.8855659651
2021-03-11,1615392000000,1.0061754875815567,1.0091939311880176,1.0017456642606417,1.002787559528848,205708.09810056846,206629.98378770205
2021-03-12,1615478400000,1.0104942261025545,1.0176347306111477,1.0064028008401757,1.0128895309213555,905533.7210843866,916121.1113397839
2021-03-15,1615737600000,1.0056093860123485,1.0060705370909324,1.002311642127958,1.0044694418375308,499118.36491035635,501633.6289486787
2021-03-16,1615824000000,1.012139808566353,1.0166747435613415,1.0099194073179882,1.0112212999040167,541344.4847302184,547667.688344028
2021-03-17,1615910400000,1.0209871827264203,1.0310483864237343,1.0190220264080159,1.0291331863553947,128965.90370012824,132197.81304633836
2021-03-18,1615996800000,1.0348006211251344,1.0359475712406583,1.0294167836035402,1.0294591136098785,415970.08756556676,429335.1513078985
2021-03-19,1616083200000,1.0338722691704254,1.0377327426111749,1.0290761836664322,1.0299211499570449,568157.7754249517,586280.1389740591
2021-03-22,1616342400000,1.027814854093785,1.0350392406983713,1.0253504181813806,1.0312685509601345,191294.37473867915,196945.53625228998
2021-03-23,1616428800000,1.029004283912956,1.029941841710694,1.0200616789648613,1.0218353349202325,770474.9098680516,790060.2352371651
2021-03-24,1616515200000,1.0313203536099533,1.0364237986811822,1.0213955893006843,1.0222382817295734,916689.1782113757,941237.4889191324
2021-03-25,1616601600000,1.0287167578768521,1.0358041862132021,1.0271512685463422,1.0328126474454806,191938.48790720734,197843.41841690644
2021-03-26,1616688000000,1.0290422307805593,1.0310049335324072,1.0164847893755298,1.0212658298007218,932691.1177044224,956152.0583309709
2021-03-29,1616947200000,1.0147922656325685,1.0174718227378152,1.009544460333812,1.0145654518184397,573458.6807306034,581876.3996899618
2021-03-30,1617033600000,1.0208536616814046,1.0237357169395713,1.0170087252358693,1.0237349058542111,100994.2868949581,103245.88218592171
2021-03-31,1617120000000,1.0260788494464776,1.034578295383538,1.0219830320974306,1.03448261731424,884216.3543928502,910991.0740707731
2021-04-01,1617206400000,1.0395114041011406,1.0463199039169717,1.0381370978436528,1.044415188817417,124110.63091248913,129318.72211121806
2021-04-02,1617292800000,1.046984860428587,1.0488258154538703,1.0448868651100025,1.0470738837855587,728110.227604017,762352.7944329719
2021-04-05,1617552000000,1.0508223826457432,1.0543092860303338,1.0465701179944324,1.0469858158962144,945471.0374894425,991708.4469646616
2021-04-06,1617638400000,1.0540888574325675,1.0661941531576116,1.0537295155908655,1.0645945861974213,204334.96694626092,216460.555711862
2021-04-07,1617724800000,1.0659728998444717,1.0695433025616303,1.0617212956759867,1.063744358002507,709240.7806059255,755241.1652126511
2021-04-08,1617811200000,1.0594354106475157,1.0697527808260472,1.0593592391741018,1.069723372934926,308428.91395894537,328347.06563324085
2021-04-09,1617897600000,1.074778022331658,1.0799007885162448,1.0731675433616237,1.0763457730216819,100908.9243881302,108533.79420740891
2021-04-12,1618156800000,1.072930333552722,1.0740571403173547,1.069092852379714,1.0734551082810144,471685.11513178085,506209.0321242621
2021-04-13,1618243200000,1.0831788120646113,1.0860681849486664,1.0778345754511949,1.0799679573007483,998872.0259993968,1080353.3980250133
2021-04-14,1618329600000,1.0795356294116045,1.0807266782679328,1.073182108814357,1.0778990420595398,640695.7307921766,691129.5917372921
2021-04-15,1618416000000,1.0755202542396796,1.077908544391121,1.062554182314236,1.0673397776423097,895706.753290676,959687.1009566856
2021-04-16,1618502400000,1.0682457162507752,1.0750497393865899,1.0660339338867313,1.069724838781886,787248.4671486467,841557.021129202
2021-04-19,1618761600000,1.0795568184908082,1.0910061433639346,1.0742114571959576,1.0855858289467701,910957.428908246,986176.3896646647
2021-04-20,1618848000000,1.0812814911898543,1.0897816189125593,1.0764923747854847,1.0854862145968622,700749.6909672251,759180.9001139024
2021-04-21,1618934400000,1.0956237333153938,1.09698880774176,1.0906040784215763,1.096484252546421,116112.48660381338,127265.55457124613
2021-04-22,1619020800000,1.089667356359107,1.0907710965604973,1.0836946020247562,1.0870056716288259,702599.7596593511,764664.9731606569
2021-04-23,1619107200000,1.077780547419557,1.082839099480227,1.0718989818533122,1.0726372650177587,109476.62280786711,117710.23986575937
2021-04-26,1619366400000,1.0791380951744085,1.0921630917061962,1.0741158586415538,1.0872596014450815,436550.61987518537,472871.12867770606
2021-04-27,1619452800000,1.0919088414292524,1.0964457534456238,1.0879412237232675,1.095544853771433,924423.2431436407,1011066.5195719791
2021-04-28,1619539200000,1.0958280422914102,1.1088886419983919,1.095095687606931,1.1063098426765494,900942.4975626088,991999.8030301373
2021-04-29,1619625600000,1.1009738587485927,1.1010176501723754,1.0872852908247983,1.0907936767587822,684471.2410996287,750100.9226153038
2021-04-30,1619712000000,1.0878471695493492,1.0932706743474845,1.085667531018674,1.087934719457568,619422.1396469823,673863.7365469089
2021-05-03,1619971200000,1.08456134435141,1.0925776732789334,1.0794431086844178,1.0897746360440412,541857.4031624629,589090.0239698935
2021-05-04,1620057600000,1.0992783808614526,1.103096678367323,1.0959098588239704,1.0998851569032904,102784.17630073936,113019.60638988452
2021-05-05,1620144000000,1.0968467165076528,1.102810254029946,1.092330864760838,1.0976487160531603,428229.1167494808,469873.4203981433
2021-05-06,1620230400000,1.1079757670978314,1.1091993365768293,1.0915292562210963,1.0969753941961857,684129.0626357603,754235.5855668535
2021-05-07,1620316800000,1.0865543353265161,1.0904514366975213,1.0830308385711567,1.0839305497113798,746556.3832562403,810194.672843114
2021-05-10,1620576000000,1.0845058483134518,1.0885505231410972,1.0783163787557968,1.0789413372729464,895329.1016975365,968498.6126205669
2021-05-11,1620662400000,1.0891192656720423,1.0907753364224189,1.0817999143088841,1.0864059299356967,775920.9417309592,844017.7792676932
2021-05-12,1620748800000,1.089284126938382,1.0935598799771755,1.088121077793378,1.0892278827209232,355378.10256641393,387097.7322054345
2021-05-13,1620835200000,1.0824809348605726,1.0974030757523923,1.0780339362322113,1.0922826179778022,397030.2700387553,431723.4803269314
2021-05-14,1620921600000,1.0941023718680047,1.0986020368575729,1.0845832321253186,1.087819995297894,540764.2913979703,589952.8513829246
2021-05-17,1621180800000,1.0917599343785855,1.0943973336737507,1.0889689255523969,1.0893754344241737,962371.8238915332,1049531.6115145218
2021-05-18,1621267200000,1.0917487437439966,1.0926971965200643,1.0874697236413,1.0914947294878832,228020.59265449733,248912.23533769816
2021-05-19,1621353600000,1.0985732840522624,1.099025334174968,1.0914334560097876,1.0953954299630233,776246.7157802513,851530.5043894936
2021-05-20,1621440000000,1.0976820168162373,1.09812302866315,1.0916704875757448,1.0926801344334456,603572.6238560572,661021.3154123846
2021-05-21,1621526400000,1.082969347880032,1.0914608618405384,1.0778939260484708,1.0910427201901651,334398.4008154027,363493.0794580301
2021-05-24,1621785600000,1.0962386874778596,1.0979310193776992,1.0904174707855818,1.093765775435646,475287.58608981094,520440.9673520365
2021-05-25,1621872000000,1.091211159379317,1.0969341652957656,1.0895358053556274,1.0965033560895903,563256.8718935184,616122.6172895305
2021-05-26,1621958400000,1.099938887090704,1.1042721566999831,1.0943713378453337,1.0982287232511585,442393.3660477903,486227.38413818204
2021-05-27,1622044800000,1.0961805742292166,1.099380092203937,1.0948728769270024,1.0964732084633149,219829.68460802065,241005.19475194128
2021-05-28,1622131200000,1.0967687455477717,1.1001764609638407,1.084502184093267,1.0888673038908903,218691.04804339714,238989.51914658555
2021-05-31,1622390400000,1.0943899976564273,1.0987723979631792,1.0910449828040552,1.0933334975267888,699471.7123050598,765125.3496129073
2021-06-01,1622476800000,1.0934474627486235,1.0936685688921666,1.0790635660100667,1.0834897098112815,568116.2894063261,618376.734372716
2021-06-02,1622563200000,1.0814399765002845,1.0932185134997479,1.0761782035899194,1.0910583214122067,512183.6644895697,556359.0696610863
2021-06-03,1622649600000,1.0909285880656876,1.094679498373778,1.085824001537545,1.0861258179975104,948860.6873642501,1032860.6700832477
2021-06-04,1622736000000,1.0775500871808386,1.0778503701623887,1.0705021357634539,1.073028800996733,642505.456658106,690879.3353139063
2021-06-07,1622995200000,1.0779678913917745,1.0841148085966412,1.0741722127901088,1.081481086437296,857730.7931995452,926112.9423136378
2021-06-08,1623081600000,1.071538007127102,1.0753846182714766,1.0627229846419457,1.0640829727159096,953907.2603156137,1018592.1789772968
2021-06-09,1623168000000,1.0646510289446887,1.066954379229196,1.0515329258782407,1.0554436539176342,566964.709702001,601009.4332048964
2021-06-10,1623254400000,1.0552269710748676,1.0563943067268393,1.044230221358805,1.0480734580189608,659508.8100429779,693572.5815772779
2021-06-11,1623340800000,1.0496893818493847,1.053822810420865,1.041596277538268,1.0447624098854817,469252.1500513572,491413.00322525174
2021-06-14,1623600000000,1.0504273904198749,1.051021046980397,1.042580155065924,1.0453180029467444,490242.43395023805,513711.66129202524
2021-06-15,1623686400000,1.036562923430097,1.0477577933341524,1.0353039584078036,1.0464983615583536,713379.5133774125,743006.6229101941
2021-06-16,1623772800000,1.0373571273435633,1.0492775458730417,1.0355341591251537,1.0453763166904586,600442.7644939588,625281.113419906
2021-06-17,1623859200000,1.0375982581851049,1.0400167343867799,1.0277279428464237,1.028278527275479,994443.0556242827,1027198.4115383469
2021-06-18,1623945600000,1.0227379450428915,1.0353514511558135,1.0178630682239425,1.031360786652099,518030.1342106485,532042.5208309394
2021-06-21,1624204800000,1.026896151965232,1.0279921613669112,1.0205122508539506,1.024648294052007,387690.3486473244,397681.9907709527
2021-06-22,1624291200000,1.0245630110110635,1.0295724312306485,1.0223267638605082,1.0266107997218048,802160.2926365907,822685.0921329942
2021-06-23,1624377600000,1.0291246230673803,1.0392148178903333,1.0260479467333068,1.0374062677848388,947413.9721800842,978930.1199675744
2021-06-24,1624464000000,1.047612188648958,1.0582785478323313,1.043117639423469,1.0566419579101323,357395.6345711777,376025.623004259
2021-06-25,1624550400000,1.0536074150922636,1.0572571155682773,1.0511850311390072,1.051294206987327,641104.6279152263,674731.085610746
2021-06-28,1624809600000,1.0566740554205352,1.0615506890212305,1.0478628912108012,1.0501598659861362,955313.954764821,1006343.9227458417
2021-06-29,1624896000000,1.0524977691891597,1.056832781127696,1.0515745103608665,1.0560338931882853,316022.91991178505,333172.1663354852
2021-06-30,1624982400000,1.0622704763579534,1.0645733660436651,1.0594972954379447,1.0604261417933258,248081.09332705426,263300.448916305
2021-07-01,1625068800000,1.0635299019675983,1.0709490758928022,1.0624755899440281,1.068635833081793,879058.5129619954,937149.2202205191
2021-07-02,1625155200000,1.0749729552904281,1.0771519465307315,1.064302027786689,1.0661575754093557,517993.8315179109,554546.2036885795
2021-07-05,1625414400000,1.0732510474746109,1.0796924261875291,1.0705078958901975,1.0795396134095983,690423.2124326233,743168.3218913128
2021-07-06,1625500800000,1.0838699950303092,1.0859030363881323,1.079249099187593,1.0797598941411564,451523.34353195614,488464.70086218795
2021-07-07,1625587200000,1.0778879993097492,1.0874096272214877,1.0746387915680902,1.0829834346555756,633884.3646253329,684871.3079780709
2021-07-08,1625673600000,1.0742968833167927,1.0785406483266,1.061998007431191,1.0662058379477048,123095.92906495449,131743.58557005832
2021-07-09,1625760000000,1.0557892960824362,1.06041473520972,1.048813765368453,1.0525323949492424,870953.1786965751,918124.7392594895
2021-07-12,1626019200000,1.049640264061323,1.051096237596857,1.0423715208030837,1.0455118444043334,820310.3841536295,859337.5154778748
2021-07-13,1626105600000,1.0431383408901116,1.0442826652857022,1.0398103737223694,1.0421285320122848,869556.4578920909,906628.6378803623
2021-07-14,1626192000000,1.0508204152109488,1.0559693916436765,1.049135927715369,1.0505519766128144,564799.099857548,593426.6176837821
2021-07-15,1626278400000,1.0490398089979427,1.0613908122169702,1.0451118620479503,1.058396233329124,463324.50033827085,488213.3756530256
2021-07-16,1626364800000,1.0513992954061138,1.063880180776312,1.049877426270488,1.0618604132406557,379085.0664378772,400552.5985264248
2021-07-19,1626624000000,1.0688349000967994,1.0694653763021318,1.0631774036015875,1.0641872772138707,543203.4643623849,579332.5181384765
2021-07-20,1626710400000,1.065546624768716,1.0683226612263124,1.0628478447006937,1.0667080571629703,876465.9271602596,934424.2883705299
2021-07-21,1626796800000,1.0721344887656075,1.0832060850679517,1.0682778466570615,1.082531443458317,214656.5226313989,231256.5482217645
2021-07-22,1626883200000,1.09159642034352,1.0923170552437034,1.079883513511089,1.082594467052162,275869.5994374127,299896.58460315975
2021-07-23,1626969600000,1.080972380703965,1.0828174517220108,1.0795700393491587,1.0827346987937383,282265.57957773085,305370.01641542924
2021-07-26,1627228800000,1.0874632938344877,1.102074844749613,1.085476116122714,1.0980016976738705,125441.73474011675,137074.2598743015
2021-07-27,1627315200000,1.1015750795973962,1.1125810282093451,1.100947302859291,1.1118164394112688,447889.98083376663,495677.9425132063
2021-07-28,1627401600000,1.1074715668776045,1.110787168692306,1.094832458756392,1.0991071320007688,729762.3290006977,805139.0052084054
2021-07-29,1627488000000,1.093355858124417,1.0972665943266926,1.0845419313214921,1.0895431359931387,470656.95606262074,513698.2979817627
2021-07-30,1627574400000,1.087015077110344,1.0913202712869192,1.0800824485286848,1.0839073179532224,927414.2838657632,1006672.2191730124
2021-08-02,1627833600000,1.076076904542673,1.077314251436309,1.0667516049519583,1.0675302666034532,406704.4375797743,435907.2744664781
2021-08-03,1627920000000,1.0622595936651864,1.066187310941513,1.058264262539708,1.0609073913665232,438444.3362270468,465445.2697257041
2021-08-04,1628006400000,1.064555548876726,1.0662012582412852,1.0574694023757298,1.0613670838836307,979715.9277959616,1041400.1322886231
2021-08-05,1628092800000,1.06120703718005,1.069514819410749,1.0596610907682138,1.0651874217742718,391235.3022397603,415960.2894149729
2021-08-06,1628179200000,1.0651118994160005,1.0686852894244356,1.0624119138908061,1.064704864969373,925754.8374965495,985844.0863055042
2021-08-09,1628438400000,1.0704607510578756,1.0732038392264036,1.0640596868759122,1.0688802618124893,733140.191509143,784218.4399395717
2021-08-10,1628524800000,1.0716725358813064,1.0736405099168245,1.0609394742028802,1.0627631347416804,828221.6745160562,883892.9426350858
2021-08-11,1628611200000,1.055839784131134,1.056843938696778,1.043455870821711,1.0474996130353789,574531.8798055159,604217.7688615386
2021-08-12,1628697600000,1.040609883284794,1.0474224485387764,1.0362651811096955,1.0427191279372137,496153.7675089719,516825.7689392702
2021-08-13,1628784000000,1.0414366104046837,1.0421563078399765,1.0324669375631086,1.0352162850908075,937284.3410155202,973207.1203362317
2021-08-16,1629043200000,1.0308209956228982,1.0311895484200273,1.0287904893815665,1.030823126996995,912028.6225330426,940139.2246531821
2021-08-17,1629129600000,1.0376275103874715,1.0376617369878929,1.0347546045499223,1.0355618046123933,707641.4675977957,733537.3647372865
2021-08-18,1629216000000,1.0362298856669907,1.045673599540272,1.032382555997535,1.0409783502027834,796032.4761542617,826762.607743721
2021-08-19,1629302400000,1.0439715586861273,1.0550361266643207,1.0391627434958268,1.0499362347903654,261244.94069393014,273511.4086626622
2021-08-20,1629388800000,1.0522638487616032,1.0574525759784894,1.041938935745265,1.0430201758949385,880045.2634048134,921972.3906933818
2021-08-23,1629648000000,1.0432247155954457,1.051418529685734,1.0414274265489227,1.0465963474327915,867700.5489473996,906669.4417957199
2021-08-24,1629734400000,1.0408167976544507,1.0445550580334226,1.032294410952247,1.0369716151646846,352984.15963291645,366713.1983969869
2021-08-25,1629820800000,1.0275958642458225,1.038634985586402,1.027279835258627,1.0369744455103616,724864.0997043566,748266.4494288805
2021-08-26,1629907200000,1.0281639207687139,1.038782694257506,1.0236066766982648,1.0350554579594438,386249.8815561007,398459.1203290012
2021-08-27,1629993600000,1.0286057658491614,1.0303266305788226,1.0254085853685782,1.0283175428664366,326477.27228924545,335769.35556881904
2021-08-30,1630252800000,1.0359652018415728,1.045808297567508,1.0349418007653568,1.041809436179342,826753.8499208374,858904.0906258329
2021-08-31,1630339200000,1.0468835474511875,1.0511245418757234,1.0418399082165029,1.0441529709103916,618655.5246622972,646815.6471775031
2021-09-01,1630425600000,1.0362727615110252,1.0439267807752164,1.0315556876228396,1.039527351621147,716488.2299857745,743643.1744311702
2021-09-02,1630512000000,1.0349695562030417,1.0447387961461199,1.0310659202025412,1.0441751199115832,538023.54538689,559314.3950077338
2021-09-03,1630598400000,1.0532916696905532,1.0601523388636787,1.0510104528373745,1.0552401917704015,726103.4364406755,765506.1152257267
2021-09-06,1630857600000,1.0465271592395962,1.0564319226997034,1.0447151252137292,1.0534520712930064,959623.7834212991,1007595.0071549222
2021-09-07,1630944000000,1.0435355166203684,1.0442772814982284,1.03102832173204,1.034029298031059,207706.4405180579,215761.79629840335
2021-09-08,1631030400000,1.0274438033379014,1.0296598658027114,1.0189085113675767,1.0216928648516688,602437.9461530552,617238.8428855196
2021-09-09,1631116800000,1.024012002823466,1.0319840016979533,1.0225635230246468,1.0293494032488646,879298.2668788744,902758.5628176845
2021-09-10,1631203200000,1.0200135533031216,1.0249822508930635,1.0164493672961759,1.0191120247245593,639787.4448830024,652303.4716809527
2021-09-13,1631462400000,1.0165380949110827,1.021270630680706,1.0036240527250526,1.0081834345379819,997393.2677546949,1009721.8112752432
2021-09-14,1631548800000,1.0174794234644589,1.01868351285058,1.0073415538985568,1.0082690475506173,902329.2330106776,913946.0320617931
2021-09-15,1631635200000,0.9989840765598503,1.0014031542549073,0.9854194677938993,0.9902298690806314,511357.6568631453,508599.8911211044
2021-09-16,1631721600000,0.9974147653666829,0.9983768132139441,0.9889834382065174,0.9914026785680213,285841.44174274884,284243.2227687122
2021-09-17,1631808000000,0.9969656744800015,0.9988028904274008,0.9923985593663084,0.9938112611278835,421289.22272651654,419346.43391206115
2021-09-20,1632067200000,0.9861310083613843,0.9946865761656467,0.9851427548524144,0.9916021360557025,793745.1608948924,784908.0564612511
2021-09-21,1632153600000,0.9924758129409863,0.9975749206533572,0.9918403977676844,0.9942608636027679,361111.99530877365,358717.22270991834
2021-09-22,1632240000000,0.9955163478400382,1.006023087425127,0.9953005358885693,1.0033952960520498,271877.45723639627,271729.50749080285
2021-09-23,1632326400000,1.0013355564962565,1.0028810381840954,1.0003581196190308,1.000607944499232,456501.18130938546,456944.7865595437
2021-09-24,1632412800000,1.0000910719620375,1.0006681296044997,0.9946136681999002,0.9969040867567928,336053.0690043275,335548.17593712354
2021-09-27,1632672000000,0.9929812557685523,1.0041961248432336,0.9916073528545328,0.9992913494714729,404306.94827019895,402744.8285734567
2021-09-28,1632758400000,0.9933439882874406,0.9940391822754727,0.9842304890528605,0.9842863660410648,100459.14796631591,99335.53019408254
2021-09-29,1632844800000,0.9763347202073006,0.9806895750084486,0.9685853964360606,0.9705101409154485,925284.9210515937,900693.0968118319
2021-09-30,1632931200000,0.9629335746088477,0.9672264230128633,0.9574406102463815,0.9621077718863787,320156.95228804473,308157.6852611928
2021-10-01,1633017600000,0.9588866333710567,0.9717669281440582,0.9578761393735411,0.9672715027576068,500701.68094526476,482215.30826300994
2021-10-04,1633276800000,0.9637959248285993,0.9710419943790418,0.9619427753864702,0.9662593362048627,474351.7172935543,457762.51377134095
2021-10-05,1633363200000,0.9602632340347746,0.963619454647018,0.9499916450794635,0.9538480505724786,753974.947344734,721595.9775118574
2021-10-06,1633449600000,0.9472087894660144,0.950278981849271,0.9459808286822491,0.9484827013084824,740955.8956172504,702311.8931804089
2021-10-07,1633536000000,0.9462084738098618,0.9548743366959478,0.9456594989808595,0.9517662100227212,667062.5337306843,633033.9007770286
2021-10-08,1633622400000,0.9495886899789474,0.9519955457089396,0.9436458927613033,0.9437580975581042,246529.7274789585,233383.13377733546
2021-10-11,1633881600000,0.9528528981779893,0.9540556964570504,0.9508672654586591,0.9536713940483351,325658.84939097037,310438.2536711795
2021-10-12,1633968000000,0.9576793967628936,0.9642474677691778,0.9554003407704649,0.9623085881899097,634976.3104448436,609573.4433918805
2021-10-13,1634054400000,0.9555941539456336,0.95565509258612,0.9463021412488946,0.9487088396186236,579382.4338039501,551659.8515557037
2021-10-14,1634140800000,0.949013974668679,0.9529991575359839,0.9410173089316614,0.9448325443765202,136143.8415412116,128917.77019613238
2021-10-15,1634227200000,0.9524721598693755,0.9537657753807206,0.9420326406588859,0.9440585088795796,919640.4264595733,872063.1365009744
2021-10-18,1634486400000,0.9469106412140541,0.9504246003062511,0.9389871244675305,0.942217495006367,433827.7655839196,409778.1191191099
2021-10-19,1634572800000,0.9465016859323228,0.9517109264305046,0.9428778006494306,0.9483365504743814,293552.9188036137,278117.64747893985
2021-10-20,1634659200000,0.9500677529355923,0.955391112692208,0.9474692987011041,0.9543561910850202,632621.3158717545,602389.5907219982
2021-10-21,1634745600000,0.9490886274093481,0.9517894558859766,0.9456240618530186,0.950693311963252,464352.74441979476,441084.4786734135
2021-10-22,1634832000000,0.9588732247236227,0.9635344511097604,0.9505039205995099,0.9551940830043404,617925.1724358455,591375.185590808
2021-10-25,1635091200000,0.9619882712758543,0.9680879642349055,0.9605390518540888,0.9678091356891106,765046.7005338484,738192.5694486614
2021-10-26,1635177600000,0.9591407123970801,0.9603936497485132,0.9502449679555522,0.9514961753089451,170068.81322661715,162469.87399958054
2021-10-27,1635264000000,0.9533127220594644,0.9572087515843242,0.945306382111753,0.946711448419349,817399.8211682799,776539.7085823957
2021-10-28,1635350400000,0.942345863725774,0.945791469725118,0.9339820318613502,0.9378562950630245,249970.20115300402,234997.25592037418
2021-10-29,1635436800000,0.9439512302898456,0.9439766062336519,0.9339237867161806,0.9348433570182646,265398.9217289051,249315.02881083786
2021-11-01,1635696000000,0.9389257453196488,0.9459414354103494,0.936917080067444,0.9412828422122639,555193.3477141168,521939.6500563368
2021-11-02,1635782400000,0.9412778095349185,0.944323390861072,0.9369939536192904,0.9413465408064188,353353.46605593263,332615.91973720497
2021-11-03,1635868800000,0.9373095120898562,0.9375027602525918,0.9338007662543789,0.9366302288125715,526499.9123146092,493314.5546339948
2021-11-04,1635955200000,0.9423343180410929,0.9467257423334248,0.9343012495290922,0.9355430809264256,554106.6973102605,520272.22174773697
2021-11-05,1636041600000,0.9409714331264044,0.952625867061274,0.9394214800589692,0.949808239158882,636724.0895812146,601952.4827172582
2021-11-08,1636300800000,0.9478807579492026,0.9483909271429017,0.9399693869623577,0.9435645042684805,560272.500732404,529862.3835305794
2021-11-09,1636387200000,0.9395543791529745,0.9407247295557494,0.9364804495727227,0.9367666642055096,294708.8653888386,276484.2228966903
2021-11-10,1636473600000,0.9441302903505945,0.9488209112038914,0.9324967235159406,0.9351819172841308,573633.9633137118,539018.6549846744
2021-11-11,1636560000000,0.942106014057141,0.9449466896188021,0.940107066443749,0.9448591010036563,417243.45230062684,393661.9194894083
